objt,dt,temperature,metal_height,ae_num,ae_dur,avg_ae_volt,rais_num,rais_time,lowr_num,lowr_time,avg_ctrl_coeff,ctrl_man_time,ctrl_lock_time,feed_auto_dumps,feed_man_dumps,feed_man_time,feed_lock_time,avg_feed_setp,overfeed_time,underfeed_time,test_time,off_time,nominal_time,avg_fluor_setp,fluor_auto_dumps,fluor_doze_troll,feed_doze_troll,avg_raw_volt,avg_norm_volt,avg_volt_setp,avg_volt_add,avg_noise,high_noise_time,avg_back_emf,carbondust,weight_plan,pot_age,tap_ratio,pot_curr_eff_lo,weight_pot_lo,volt_pod,metal_height_calc,starve_time,num_overfeeds,num_underfeeds,num_tests,overfeed_dumps,underfeed_dumps,test_dumps,nominal_dumps,tap_time,temp_lic,temp_bath,temp_heat,temperature_goal,cr_goal,avg_raw_volt_goal,bath_height,avg_add_reset,avg_add_temp,avg_add_noise,tap_reset_int,res_cover_int,meas_tap_int,an_pull_cnt,avg_add_temperature,ae_num_1,avg_volt_bus,si_cruce,fe_cruce,violation,anod,konus
7.0,2020-02-05,960.0,16.0,0.0,,,15.0,-25.0,13.0,31.0,34.3,0.8,0.0,7243.0,0.0,0.3,0.0,1.2,2.5,6.3,0.2,0.2,14.9,16.9,89.0,0.67,6.5,3.7439999999999998,3.742,3.674,0.061,0.025,8.4,1.734,,4200.0,39.06,,,3920.0,,16.0,,8.0,20.0,4.0,1157.0,1105.0,34.0,4935.0,27.0,950.0,960.0,10.0,962.0,2.35,3.65,18.0,0.06,0.0,0.0,7.7,4.7,3.3,5.0,0.024,,0.7248238640000001,0.0319,0.0811,,,0
7.0,2020-02-06,959.0,16.0,0.0,,,16.0,-29.0,9.0,25.0,31.4,0.5,0.0,7130.0,0.0,,0.0,1.2,2.7,5.6,1.5,,14.2,20.8,79.0,0.67,6.5,3.7089999999999996,3.7089999999999996,3.67,0.036000000000000004,0.027999999999999997,8.1,1.449,,4200.0,39.1,,,4160.0,,16.0,,7.0,16.0,4.0,1208.0,1034.0,143.0,4745.0,25.0,949.0,959.0,10.0,962.0,2.35,3.65,19.0,0.036000000000000004,0.0,0.0,6.1,5.9,3.6,0.0,0.02,,0.724974432,0.0313,0.0718,,,0
7.0,2020-02-07,954.0,17.0,0.0,,,12.0,-16.0,4.0,6.0,33.3,0.2,0.0,7420.0,0.0,,0.0,1.2,5.9,7.0,0.6,,10.5,11.1,127.0,0.67,6.5,3.7310000000000003,3.728,3.6830000000000003,0.032,0.017,2.2,1.2,,4200.0,39.13,,,3940.0,,17.0,,12.0,18.0,3.0,2601.0,1277.0,70.0,3472.0,26.0,953.0,954.0,1.0,962.0,2.35,3.65,19.0,0.032,0.0,0.0,9.5,5.2,1.1,0.0,0.033,,0.735000379,0.0318,0.0719,,,0
7.0,2020-02-08,954.0,18.0,0.0,,,17.0,-22.0,7.0,18.0,31.0,0.1,0.0,7019.0,0.0,,0.0,1.2,5.1,8.0,1.4,,8.9,196.9,75.0,0.67,6.5,3.725,3.721,3.685,0.026000000000000002,0.012,1.5,1.528,,4150.0,39.16,,,4120.0,,18.0,33.0,11.0,13.0,4.0,2224.0,1471.0,134.0,3189.0,20.0,945.0,954.0,9.0,962.0,2.35,3.65,18.0,0.026000000000000002,0.0,0.0,12.7,2.0,0.6,0.0,0.035,,0.739597727,0.0315,0.0661,,,0
7.0,2020-02-09,955.0,18.0,0.0,,,10.0,-11.0,4.0,6.0,31.8,0.1,0.0,7141.0,0.0,,0.0,1.2,6.4,8.7,0.8,,8.1,53.7,54.0,0.67,6.5,3.7260000000000004,3.721,3.674,0.04,0.009000000000000001,0.2,1.5130000000000001,,4150.0,39.19,,,4050.0,,18.0,,14.0,15.0,3.0,2719.0,1608.0,74.0,2740.0,24.0,955.0,955.0,0.0,962.0,2.35,3.65,12.0,0.04,0.0,0.0,9.4,1.8,2.2,1.0,0.024,,0.746301894,0.0394,0.0676,,,0
7.0,2020-02-10,962.0,18.0,0.0,,,11.0,-16.0,3.0,8.0,26.7,0.2,0.0,7089.0,0.0,,0.0,1.2,6.6,8.9,0.7,,7.7,26.3,54.0,0.67,6.5,3.6919999999999997,3.688,3.6660000000000004,0.017,0.009000000000000001,,1.5130000000000001,,4150.0,39.22,,,4160.0,,18.0,,13.0,14.0,2.0,2900.0,1632.0,70.0,2487.0,27.0,955.0,962.0,7.0,962.0,2.35,3.65,12.0,0.017,0.0,0.0,14.3,1.9,2.1,0.0,0.016,,0.747783144,0.0321,0.0663,,,0
7.0,2020-02-11,967.0,17.0,0.0,,,12.0,-16.0,6.0,14.0,28.9,0.0,0.0,6927.0,0.0,0.1,0.0,1.2,5.7,9.6,0.8,,7.8,17.1,88.0,0.67,6.5,3.72,3.716,3.654,0.053,0.013000000000000001,1.2,1.5130000000000001,,4150.0,39.26,,,4240.0,,17.0,,12.0,14.0,4.0,2520.0,1758.0,84.0,2559.0,28.0,956.0,967.0,11.0,962.0,2.35,3.65,16.0,0.053,0.0,0.0,6.6,8.5,3.2,0.0,0.004,,0.7299198859999999,0.0334,0.0655,,,0
7.0,2020-02-12,958.0,17.0,0.0,,,14.0,-19.0,3.0,6.0,30.5,0.0,0.0,7445.0,0.0,,0.0,1.2,7.2,6.7,1.1,,9.1,186.2,38.0,0.67,6.5,3.742,3.737,3.702,0.033,0.01,0.3,1.5130000000000001,,3900.0,39.29,,,8060.0,,17.0,,17.0,17.0,3.0,3165.0,1214.0,94.0,2972.0,28.0,952.0,958.0,6.0,962.0,2.3,3.73,17.0,0.032,0.0,0.0,5.1,7.7,5.7,0.0,0.013999999999999999,1.0,0.72963125,0.0349,0.09075,,,0
7.0,2020-02-13,956.0,16.0,0.0,,,5.0,-8.0,2.0,3.0,28.7,0.0,0.0,6881.0,0.0,0.1,0.0,1.2,5.8,8.4,1.3,0.1,8.4,45.3,89.0,0.67,6.5,3.804,3.8,3.75,0.036000000000000004,0.008,0.2,1.5130000000000001,,4100.0,39.32,,,4140.0,296.0,16.0,,12.0,14.0,3.0,2538.0,1514.0,134.0,2683.0,26.0,956.0,956.0,0.0,962.0,2.3,3.73,15.0,0.036000000000000004,0.0,0.0,6.0,4.5,2.9,0.0,0.02,,0.724431061,0.0326,0.0628,,,0
7.0,2020-02-14,954.0,16.0,0.0,,,8.0,-10.0,1.0,2.0,29.2,0.2,0.0,6888.0,0.0,,0.0,1.2,6.3,9.0,1.3,,7.4,20.0,85.0,0.67,6.5,3.805,3.8,3.764,0.033,0.006999999999999999,,1.5130000000000001,,4100.0,39.35,,,4160.0,,16.0,,13.0,14.0,7.0,2721.0,1652.0,145.0,2370.0,26.0,944.0,954.0,10.0,962.0,2.3,3.73,18.0,0.033,0.0,0.0,6.8,4.5,2.5,0.0,0.034,,0.728202083,0.0317,0.059000000000000004,,,0
7.0,2020-02-15,961.0,16.0,0.0,,,7.0,-10.0,1.0,2.0,27.4,0.0,0.0,6879.0,0.0,,0.0,1.2,6.6,9.1,1.1,,7.2,11.0,129.0,0.67,6.5,3.8,3.795,3.752,0.033,0.008,,1.5130000000000001,,4100.0,39.39,,,4100.0,,16.0,,13.0,14.0,3.0,2744.0,1702.0,107.0,2326.0,25.0,952.0,961.0,9.0,962.0,2.3,3.73,19.0,0.033,0.0,0.0,7.6,3.5,1.9,0.0,0.022000000000000002,,0.72606572,0.0322,0.0593,,,0
7.0,2020-02-16,951.0,15.0,0.0,,,7.0,-10.0,4.0,7.0,30.9,0.1,0.0,6651.0,0.0,,0.0,1.2,5.6,9.2,1.8,,7.5,14.9,102.0,0.67,6.5,3.81,3.805,3.764,0.033,0.01,0.2,1.5130000000000001,,4100.0,39.42,,,4040.0,,15.0,,11.0,14.0,7.0,2407.0,1657.0,180.0,2407.0,25.0,946.0,951.0,5.0,962.0,2.3,3.73,21.0,0.033,0.0,0.0,8.4,3.6,1.8,1.0,0.034,,0.7279636359999999,0.0332,0.0616,,,0
7.0,2020-02-17,953.0,15.0,0.0,,,9.0,-14.0,3.0,4.0,35.2,0.0,0.0,7115.0,0.0,,0.0,1.2,6.7,8.4,0.8,,8.0,15.5,93.0,0.67,6.5,3.7910000000000004,3.787,3.764,0.013000000000000001,0.009000000000000001,0.2,1.49,,4050.0,39.45,,,3920.0,,15.0,,15.0,14.0,4.0,2915.0,1505.0,89.0,2606.0,25.0,952.0,953.0,1.0,962.0,2.3,3.73,24.0,0.013000000000000001,0.0,0.0,15.1,2.0,1.8,0.0,0.034,,0.7219865529999999,0.0342,0.0713,,,0
7.0,2020-02-18,947.0,15.0,0.0,,,5.0,-9.0,9.0,13.0,39.9,0.1,0.0,7032.0,0.0,,0.0,1.2,6.1,6.3,1.3,,9.4,353.2,35.0,0.67,6.5,3.844,3.839,3.77,0.054000000000000006,0.011000000000000001,1.2,1.2209999999999999,,2000.0,39.48,,,1880.0,,15.0,51.0,14.0,13.0,5.0,2611.0,1106.0,136.0,3166.0,12.0,942.0,947.0,5.0,962.0,2.3,3.73,20.0,0.054000000000000006,0.0,0.0,8.7,4.1,2.0,0.0,0.04,1.0,0.72385303,0.0353,0.0652,,,0
7.0,2020-02-19,944.0,16.0,0.0,,,11.0,-15.0,2.0,3.0,40.4,0.0,0.0,7296.0,0.0,,0.0,1.2,6.7,7.3,0.1,,9.9,480.0,3.0,0.67,6.5,3.819,3.815,3.786,0.035,0.015,0.4,1.2209999999999999,,4050.0,39.51,,,3900.0,,16.0,,14.0,16.0,1.0,2833.0,1294.0,7.0,3148.0,24.0,936.0,944.0,8.0,962.0,2.3,3.73,22.0,0.035,0.0,0.0,7.0,8.9,2.5,0.0,0.055999999999999994,,0.737567235,0.0366,0.0745,,,0
7.0,2020-02-20,955.0,16.0,0.0,,,8.0,-13.0,2.0,3.0,35.6,0.0,0.0,7274.0,0.0,,0.0,1.2,7.4,7.7,0.6,,8.4,328.9,20.0,0.67,6.5,3.7969999999999997,3.793,3.755,0.032,0.011000000000000001,0.4,1.2209999999999999,,4050.0,39.55,,,3990.0,,16.0,,16.0,16.0,4.0,3178.0,1345.0,59.0,2692.0,24.0,950.0,955.0,5.0,962.0,2.3,3.73,19.0,0.032,0.0,0.0,8.9,2.8,2.0,0.0,0.025,,0.7420335229999999,0.0371,0.0736,,,0
7.0,2020-02-21,939.0,17.0,0.0,,,15.0,-22.0,7.0,13.0,34.6,0.3,0.0,6769.0,0.0,,0.0,1.2,6.4,9.0,1.5,,7.1,385.5,14.0,0.67,6.5,3.8310000000000004,3.8280000000000003,3.782,0.034,0.012,0.4,1.2209999999999999,,4050.0,39.58,,,4010.0,,17.0,,13.0,13.0,9.0,2822.0,1547.0,152.0,2248.0,24.0,924.0,939.0,15.0,962.0,2.3,3.73,21.0,0.034,0.0,0.0,7.4,3.2,3.2,0.0,0.051,,0.7414426140000001,0.0367,0.0709,конус,18,1
7.0,2020-02-22,942.0,16.0,0.0,,,9.0,-10.0,5.0,10.0,33.9,0.0,0.0,6941.0,0.0,,0.0,1.2,6.8,8.3,1.1,,7.9,480.0,3.0,0.67,6.5,3.7889999999999997,3.785,3.7769999999999997,0.002,0.011000000000000001,0.3,1.2209999999999999,,4050.0,39.61,,,4040.0,,16.0,,13.0,15.0,5.0,2960.0,1449.0,92.0,2440.0,24.0,922.0,942.0,20.0,962.0,2.3,3.73,18.0,0.002,0.0,0.0,,,3.0,1.0,0.047,,0.7479924240000001,0.0378,0.0697,,,0
7.0,2020-02-23,948.0,15.0,0.0,,,5.0,-9.0,4.0,6.0,32.8,0.0,0.0,7156.0,0.0,,0.0,1.2,7.1,7.7,0.5,,8.6,480.0,3.0,0.67,6.5,3.8110000000000004,3.807,3.7569999999999997,0.033,0.01,,1.2209999999999999,,4050.0,39.64,,,4130.0,,15.0,,14.0,16.0,3.0,3031.0,1385.0,48.0,2681.0,24.0,945.0,948.0,3.0,962.0,2.3,3.73,19.0,0.033,0.0,0.0,6.9,3.3,2.4,0.0,0.027000000000000003,,0.734713068,0.0358,0.0651,,,0
7.0,2020-02-24,956.0,15.0,0.0,,,7.0,-11.0,2.0,3.0,33.4,0.0,0.0,6675.0,0.0,,0.0,1.2,6.1,9.4,1.3,,7.3,148.5,42.0,0.67,6.5,3.795,3.792,3.752,0.033,0.011000000000000001,,1.308,,4050.0,39.68,,,3850.0,,15.0,,12.0,14.0,7.0,2573.0,1672.0,120.0,2310.0,24.0,945.0,956.0,11.0,962.0,2.3,3.73,18.0,0.033,0.0,0.0,7.7,3.0,2.3,0.0,0.022000000000000002,,0.7304651520000001,0.036000000000000004,0.0666,,,0
7.0,2020-02-25,952.0,15.0,0.0,,,18.0,-27.0,7.0,18.0,31.2,0.0,0.0,6756.0,0.0,0.1,0.0,1.3,6.0,7.8,1.2,0.1,8.9,13.8,105.0,0.67,6.5,3.815,3.813,3.766,0.037000000000000005,0.013000000000000001,0.3,1.733,,4050.0,39.71,,,4060.0,,15.0,,12.0,15.0,6.0,2567.0,1424.0,131.0,2629.0,29.0,948.0,952.0,4.0,962.0,2.3,3.73,14.0,0.037000000000000005,0.0,0.0,4.7,6.4,3.5,0.0,0.036000000000000004,,0.7301221590000001,0.0368,0.0655,конус;сполз,1;18,1
7.0,2020-02-26,950.0,15.0,0.0,,,16.0,-18.0,6.0,9.0,38.2,0.1,0.0,7083.0,0.0,,0.0,1.2,6.6,7.2,1.6,,8.6,356.3,20.0,0.67,6.5,3.803,3.798,3.759,0.032,0.012,0.5,1.489,,4050.0,39.74,,,4010.0,306.0,15.0,,14.0,15.0,5.0,2927.0,1236.0,153.0,2767.0,24.0,949.0,950.0,1.0,962.0,2.3,3.73,17.0,0.032,0.0,0.0,7.6,2.5,2.8,0.0,0.023,,0.730218939,0.0395,0.0711,,,0
7.0,2020-02-27,950.0,15.0,0.0,,,14.0,-15.0,4.0,8.0,34.4,0.1,0.0,6851.0,0.0,,0.0,1.2,5.8,7.1,1.4,,8.6,480.0,1.0,0.67,6.5,3.83,3.825,3.79,0.035,0.01,0.3,1.489,,4050.0,39.77,,,4070.0,,15.0,68.0,13.0,15.0,6.0,2481.0,1239.0,129.0,2988.0,24.0,948.0,950.0,2.0,962.0,2.3,3.73,20.0,0.035,0.0,0.0,7.0,7.0,1.8,0.0,0.04,,0.722905682,0.039,0.0693,,,0
7.0,2020-02-28,961.0,15.0,0.0,,,6.0,-10.0,4.0,6.0,30.6,0.2,0.0,6906.0,0.0,,0.0,1.2,5.6,8.4,0.6,,9.3,143.9,55.0,0.67,6.5,3.8169999999999997,3.813,3.772,0.033,0.012,1.2,1.521,,4050.0,39.81,,,3960.0,,15.0,,12.0,15.0,5.0,2419.0,1481.0,69.0,2937.0,24.0,956.0,961.0,5.0,962.0,2.3,3.73,16.0,0.033,0.0,0.0,6.7,3.2,2.6,0.0,0.022000000000000002,,0.730619318,0.0391,0.0664,,,0
7.0,2020-02-29,958.0,15.0,0.0,,,9.0,-13.0,5.0,8.0,33.1,0.0,0.0,6916.0,0.0,,0.0,1.2,6.9,8.4,1.5,,7.2,11.1,128.0,0.67,6.5,3.813,3.81,3.7689999999999997,0.034,0.008,,1.854,,4050.0,39.84,,,4150.0,,15.0,,13.0,14.0,7.0,2934.0,1533.0,145.0,2304.0,24.0,955.0,958.0,3.0,962.0,2.3,3.73,17.0,0.034,0.0,0.0,5.7,4.5,3.3,0.0,0.019,,0.740366477,0.0386,0.0671,,,0
7.0,2020-03-01,961.0,15.0,0.0,,,14.0,-19.0,4.0,8.0,30.7,0.5,0.0,6796.0,0.0,,0.0,1.2,5.5,8.9,1.2,,8.5,11.1,127.0,0.67,6.5,3.804,3.8,3.767,0.032,0.01,0.4,1.854,,4050.0,39.93,,,4080.0,,15.0,,11.0,15.0,4.0,2311.0,1632.0,118.0,2735.0,24.0,957.0,961.0,4.0,962.0,2.3,3.73,17.0,0.032,0.0,0.0,8.2,3.0,2.3,1.0,0.017,,0.733671402,0.0401,0.0662,конус,22,1
7.0,2020-03-02,964.0,15.0,0.0,,,12.0,-18.0,11.0,18.0,31.9,0.0,0.0,6794.0,0.0,,0.0,1.6,6.8,6.0,0.2,,11.0,11.3,126.0,0.67,6.5,3.8089999999999997,3.804,3.7539999999999996,0.036000000000000004,0.011000000000000001,0.3,1.854,,4050.0,39.97,,,4150.0,,15.0,,13.0,14.0,1.0,2926.0,1105.0,22.0,2741.0,25.0,955.0,964.0,9.0,962.0,2.3,3.73,18.0,0.036000000000000004,0.0,0.0,7.6,4.8,1.1,1.0,0.004,,0.7305153409999999,0.0398,0.0594,,,0
7.0,2020-03-03,960.0,14.0,0.0,,,14.0,-24.0,11.0,22.0,36.0,0.8,0.0,6843.0,0.0,,0.0,1.2,5.5,6.8,2.6,,9.2,12.2,118.0,0.67,6.5,3.806,3.802,3.765,0.034,0.021,4.1,1.854,,4050.0,40.0,,,4110.0,,14.0,,12.0,12.0,8.0,2414.0,1191.0,267.0,2971.0,28.0,959.0,960.0,1.0,962.0,2.3,3.73,17.0,0.033,0.0,0.0,6.4,4.4,2.5,1.0,0.015,,0.728636174,0.0412,0.0566,,,0
7.0,2020-03-04,961.0,19.0,0.0,,,20.0,-29.0,9.0,20.0,34.2,0.5,0.0,7027.0,0.0,0.5,0.0,1.2,3.9,3.9,2.0,0.5,13.3,11.1,125.0,0.67,6.5,3.812,3.8080000000000003,3.763,0.038,0.021,5.4,1.854,,,40.03,,,,,19.0,27.0,10.0,10.0,5.0,1785.0,692.0,188.0,4350.0,,957.0,961.0,4.0,962.0,2.3,3.73,14.0,0.022000000000000002,0.016,0.0,,4.6,,0.0,0.013000000000000001,,0.740847727,,,,,0
7.0,2020-03-05,961.0,19.0,0.0,,,9.0,-11.0,7.0,13.0,33.2,0.1,0.0,6737.0,0.0,,0.0,1.4,5.1,6.5,0.8,,10.7,11.1,128.0,0.67,6.5,3.825,3.821,3.77,0.042,0.013999999999999999,2.3,1.854,,4050.0,40.06,,,4090.0,,19.0,52.0,12.0,15.0,4.0,2194.0,1208.0,77.0,3231.0,26.0,955.0,961.0,6.0,962.0,2.3,3.73,11.0,0.042,0.0,0.0,9.1,2.4,2.3,0.0,0.02,,0.7423176140000001,0.045,0.0748,,,0
7.0,2020-03-06,958.0,19.0,0.0,,,10.0,-12.0,5.0,9.0,30.5,0.0,0.0,7030.0,0.0,,0.0,1.2,5.9,8.8,1.1,,8.3,11.7,121.0,0.67,6.5,3.8,3.7960000000000003,3.77,0.018000000000000002,0.013000000000000001,0.2,1.936,,4050.0,40.1,,,3950.0,,19.0,,14.0,15.0,3.0,2527.0,1599.0,112.0,2792.0,23.0,955.0,958.0,3.0,962.0,2.3,3.73,19.0,0.018000000000000002,0.0,0.0,13.5,2.5,2.7,0.0,0.02,,0.744907008,0.0457,0.0714,,,0
7.0,2020-03-07,958.0,18.0,0.0,,,10.0,-17.0,5.0,11.0,31.8,0.2,0.0,7012.0,0.0,,0.0,1.2,6.0,8.6,0.8,,8.6,196.8,78.0,0.67,6.5,3.825,3.83,3.77,0.052000000000000005,0.017,1.2,1.979,,4050.0,40.13,,,4000.0,,18.0,,13.0,16.0,5.0,2579.0,1545.0,85.0,2803.0,24.0,951.0,958.0,7.0,962.0,2.3,3.73,17.0,0.052000000000000005,0.0,0.0,8.0,3.3,1.7,0.0,0.02,,0.727239583,0.0435,0.067,,,0
7.0,2020-03-08,951.0,19.0,0.0,,,12.0,-17.0,6.0,11.0,32.2,0.3,0.0,6784.0,0.0,,0.0,1.2,5.2,8.5,2.0,,8.2,54.9,51.0,0.67,6.5,3.8289999999999997,3.824,3.784,0.033,0.013999999999999999,1.6,1.8719999999999999,,4050.0,40.16,,,4150.0,,19.0,,13.0,14.0,6.0,2229.0,1527.0,203.0,2825.0,25.0,939.0,951.0,12.0,962.0,2.3,3.73,18.0,0.033,0.0,0.0,7.5,5.6,2.9,0.0,0.034,,0.730489205,0.043,0.0672,,,0
7.0,2020-03-09,952.0,19.0,0.0,,,12.0,-14.0,5.0,9.0,35.6,0.7,0.0,6886.0,0.0,,0.0,1.2,5.5,7.7,2.2,,8.6,144.3,38.0,0.67,6.5,3.8339999999999996,3.83,3.79,0.035,0.016,2.0,1.8719999999999999,,4050.0,40.19,,,4170.0,,19.0,,14.0,14.0,7.0,2363.0,1346.0,217.0,2960.0,26.0,945.0,952.0,7.0,962.0,2.3,3.73,19.0,0.035,0.0,0.0,6.4,4.4,3.3,0.0,0.04,,0.7378331440000001,0.0436,0.0702,,,0
7.0,2020-03-10,952.0,18.0,0.0,,,10.0,-14.0,3.0,6.0,33.5,0.6,0.0,6910.0,0.0,,0.0,1.2,5.6,8.2,1.3,,9.0,27.9,53.0,0.67,6.5,3.8280000000000003,3.825,3.787,0.031,0.016,2.3,1.8719999999999999,,4050.0,40.22,,,4090.0,,18.0,,11.0,14.0,6.0,2377.0,1460.0,138.0,2935.0,25.0,938.0,952.0,14.0,962.0,2.3,3.73,19.0,0.031,0.0,0.0,8.1,3.0,3.0,2.0,0.037000000000000005,,0.741446023,0.0439,0.0722,,,0
7.0,2020-03-11,953.0,17.0,0.0,,,6.0,-8.0,4.0,8.0,33.9,0.0,0.0,6975.0,0.0,,0.0,1.2,6.7,8.2,1.0,,7.7,130.5,40.0,0.67,6.5,3.838,3.8339999999999996,3.79,0.037000000000000005,0.01,,1.8719999999999999,,4050.0,40.26,,,3960.0,286.0,17.0,19.0,14.0,14.0,6.0,2846.0,1511.0,98.0,2516.0,24.0,940.0,953.0,13.0,962.0,2.3,3.73,19.0,0.037000000000000005,0.0,0.0,6.0,3.2,2.5,0.0,0.04,,0.7332433709999999,0.0442,0.0736,,,0
7.0,2020-03-12,954.0,17.0,0.0,,,23.0,-35.0,11.0,17.0,35.9,0.0,0.0,6999.0,0.0,,0.0,1.4,7.1,6.1,0.8,,9.5,54.9,51.0,0.67,6.5,3.818,3.8139999999999996,3.7710000000000004,0.032,0.009000000000000001,0.6,1.676,,4050.0,40.29,,,4040.0,,17.0,32.0,16.0,16.0,2.0,3043.0,1119.0,70.0,2762.0,29.0,948.0,954.0,6.0,962.0,2.3,3.73,16.0,0.032,0.0,0.0,7.5,2.3,2.8,0.0,0.037000000000000005,,0.741820455,0.0452,0.0768,,,0
7.0,2020-03-13,958.0,17.0,0.0,,,8.0,-14.0,7.0,11.0,45.3,0.2,0.0,6633.0,0.0,,0.0,1.2,5.2,7.3,3.3,,8.1,26.0,55.0,0.67,6.5,3.7960000000000003,3.792,3.753,0.034,0.013000000000000001,1.9,1.5190000000000001,,4050.0,40.32,,,4120.0,,17.0,,12.0,15.0,6.0,2321.0,1280.0,317.0,2715.0,14.5,955.0,958.0,3.0,962.0,2.3,3.73,16.0,0.034,0.0,0.0,7.5,2.3,2.5,0.0,0.023,,0.746588826,0.0446,0.0724,,,0
7.0,2020-03-14,957.0,16.0,0.0,,,7.0,-12.0,6.0,11.0,40.1,0.0,0.0,6876.0,0.0,,0.0,1.2,6.0,7.2,0.8,,8.6,26.1,55.0,0.67,6.5,3.793,3.7880000000000003,3.7489999999999997,0.034,0.008,0.2,2.0540000000000003,,4050.0,40.35,,,3990.0,,16.0,40.0,11.0,15.0,4.0,2571.0,1277.0,80.0,2931.0,12.0,955.0,957.0,2.0,962.0,2.3,3.73,19.0,0.034,0.0,0.0,7.9,3.0,0.6,0.0,0.019,,0.749414583,0.0465,0.0728,,,0
7.0,2020-03-15,958.0,15.0,0.0,,,3.0,-5.0,2.0,3.0,35.4,0.0,0.0,6964.0,0.0,,0.0,1.2,6.0,7.7,1.4,,8.9,21.0,81.0,0.67,6.5,3.786,3.782,3.75,0.035,0.009000000000000001,,2.0540000000000003,,4050.0,40.39,,,4110.0,,15.0,,12.0,13.0,4.0,2590.0,1398.0,131.0,2845.0,12.0,951.0,958.0,7.0,962.0,2.3,3.73,18.0,0.034,0.0,0.0,7.7,3.3,0.9,0.0,0.02,,0.751598106,0.04425,0.0684,,,0
7.0,2020-03-16,952.0,14.0,0.0,,,13.0,-17.0,1.0,2.0,31.8,0.1,0.0,6926.0,0.0,,0.0,1.2,6.0,8.1,1.4,,8.5,12.8,111.0,0.67,6.5,3.765,3.761,3.759,0.01,0.006999999999999999,0.2,2.0540000000000003,,4050.0,40.42,,,4100.0,,14.0,,13.0,14.0,3.0,2567.0,1454.0,135.0,2770.0,,949.0,952.0,3.0,962.0,2.3,3.73,18.0,0.01,0.0,0.0,14.7,,2.5,0.0,0.028999999999999998,,0.757675379,0.0441,0.0643,,,0
7.0,2020-03-17,962.0,14.0,0.0,,,9.0,-15.0,6.0,14.0,29.7,0.0,0.0,6581.0,0.0,,0.0,1.2,5.3,8.5,2.6,,7.5,11.7,123.0,0.67,6.5,3.822,3.82,3.7539999999999996,0.057,0.009000000000000001,0.5,1.8090000000000002,,4050.0,40.45,,,4080.0,,14.0,,11.0,14.0,7.0,2320.0,1534.0,254.0,2473.0,24.0,953.0,962.0,9.0,962.0,2.3,3.73,17.0,0.057,0.0,0.0,6.3,3.3,2.6,0.0,0.024,,0.7487761359999999,0.0447,0.0654,конус,6,1
7.0,2020-03-18,960.0,15.0,0.0,,,7.0,-12.0,5.0,11.0,32.2,0.3,0.0,6703.0,0.0,,0.0,1.2,5.7,8.6,2.2,,7.5,13.4,106.0,0.67,6.5,3.803,3.798,3.7489999999999997,0.034,0.013000000000000001,1.1,1.564,,4050.0,40.48,,,4290.0,,15.0,,12.0,13.0,7.0,2442.0,1567.0,210.0,2484.0,12.0,957.0,960.0,3.0,962.0,2.3,3.73,19.0,0.034,0.0,0.0,5.5,3.1,3.0,1.0,0.019,,0.742280492,0.0437,0.0598,,,0
7.0,2020-03-19,960.0,15.0,0.0,,,5.0,-5.0,2.0,3.0,34.0,0.0,0.0,6886.0,0.0,,0.0,1.2,6.5,7.0,2.5,,8.0,19.4,80.0,0.67,6.5,3.742,3.738,3.735,,0.013999999999999999,0.2,1.449,,4050.0,40.51,,,4030.0,,15.0,,13.0,15.0,3.0,2807.0,1286.0,225.0,2568.0,24.0,951.0,960.0,9.0,962.0,2.3,3.73,19.0,0.0,0.0,0.0,,,1.9,0.0,0.005,,0.743969508,0.0572,0.0569,,,0
7.0,2020-03-20,956.0,14.0,0.0,,,10.0,-18.0,6.0,14.0,33.9,0.0,0.0,6806.0,0.0,,0.0,1.2,6.5,8.1,2.0,,7.4,24.4,61.0,0.67,6.5,3.782,3.779,3.733,0.033,0.01,0.3,1.3519999999999999,,4050.0,40.55,,,4030.0,,14.0,,13.0,14.0,5.0,2777.0,1483.0,186.0,2360.0,25.0,950.0,956.0,6.0,962.0,2.3,3.73,18.0,0.033,0.0,0.0,6.7,2.7,3.0,0.0,0.003,,0.742280492,0.0436,0.0582,,,0
7.0,2020-03-21,965.0,14.0,0.0,,,7.0,-10.0,3.0,4.0,32.3,0.0,0.0,6843.0,0.0,,0.0,1.2,6.2,8.8,1.2,,7.7,21.3,74.0,0.67,6.5,3.779,3.7760000000000002,3.733,0.034,0.008,0.4,1.229,,4050.0,40.58,,,4010.0,,14.0,,13.0,14.0,5.0,2671.0,1578.0,105.0,2489.0,24.0,952.0,965.0,13.0,962.0,2.3,3.73,18.0,0.034,0.0,0.0,7.4,3.6,1.9,0.0,0.003,,0.751145455,0.0439,0.0557,,,0
7.0,2020-03-22,959.0,14.0,0.0,,,7.0,-9.0,3.0,5.0,32.1,0.0,0.0,6883.0,0.0,,0.0,1.2,6.6,8.8,1.1,,7.6,14.9,95.0,0.67,6.5,3.741,3.737,3.7319999999999998,0.001,0.01,,1.229,,4050.0,40.61,,,3920.0,,14.0,,14.0,15.0,7.0,2796.0,1600.0,108.0,2379.0,23.0,956.0,959.0,3.0,962.0,2.3,3.73,18.0,0.0,0.0,0.0,,,1.3,0.0,0.002,,0.7521179920000001,0.0439,0.0604,,,0
